Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Flag,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather,COP,Q_heat_kW,Q_cool_kW,HP_load_kWh_per_unit,AC_load_kWh_per_unit,Total_HP_AC_load_kWh_per_unit,source_file
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-02 15:00,2026,6,2,15:00,,8.1,,7.8,,98.0,,0.4,,35.0,,36.0,,,,89.81,,,,,,,16.293296089385493,1.2375,0.0,0.09493935367735289,0.0,0.09493935367735289,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-02 16:00,2026,6,2,16:00,,8.2,,8.2,,100.0,,0.7,,35.0,,30.0,,,,89.83,,,,,,,16.384831460674146,1.225,0.0,0.09345534030516035,0.0,0.09345534030516035,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-02 17:00,2026,6,2,17:00,,8.0,,8.0,,100.0,,0.0,,36.0,,29.0,,,,89.87,,,,,,,16.202777777777776,1.25,0.0,0.09643408194753986,0.0,0.09643408194753986,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-02 18:00,2026,6,2,18:00,,8.1,,8.1,,100.0,,0.0,,35.0,,25.0,,,,89.87,,,,,,,16.293296089385493,1.2375,0.0,0.09493935367735289,0.0,0.09493935367735289,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-02 19:00,2026,6,2,19:00,,8.1,,8.1,,100.0,,0.0,,34.0,,23.0,,,,89.87,,,,,,,16.293296089385493,1.2375,0.0,0.09493935367735289,0.0,0.09493935367735289,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-02 20:00,2026,6,2,20:00,,7.6,,7.6,,100.0,,0.0,,34.0,,24.0,,,,89.87,,,,,,,15.850543478260889,1.3,0.0,0.10252014400822891,0.0,0.10252014400822891,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-02 21:00,2026,6,2,21:00,,7.5,,7.5,,100.0,,0.0,,35.0,,24.0,,,,89.89,,,,,,,15.764864864864863,1.3125,0.0,0.10406844676838677,0.0,0.10406844676838677,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-02 22:00,2026,6,2,22:00,,7.4,,7.3,,100.0,,0.0,,34.0,,22.0,,,,89.89,,,,,,,15.6801075268817,1.325,0.0,0.10562746442653878,0.0,0.10562746442653878,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-02 23:00,2026,6,2,23:00,,7.4,,7.4,,100.0,,0.0,,35.0,,13.0,,,,89.89,,,,,,,15.6801075268817,1.325,0.0,0.10562746442653878,0.0,0.10562746442653878,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 00:00,2026,6,3,00:00,,7.3,,7.3,,100.0,,0.0,,34.0,,16.0,,,,89.86,,,,,,,15.596256684491987,1.3375,0.0,0.10719719698268466,0.0,0.10719719698268466,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 01:00,2026,6,3,01:00,,7.2,,7.2,,100.0,,0.0,,34.0,,12.0,,,,89.85,,,,,,,15.513297872340415,1.35,0.0,0.10877764443682504,0.0,0.10877764443682504,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 02:00,2026,6,3,02:00,,7.3,,7.2,,100.0,,0.0,,33.0,,15.0,,,,89.81,,,,,,,15.596256684491987,1.3375,0.0,0.10719719698268466,0.0,0.10719719698268466,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 03:00,2026,6,3,03:00,,7.1,,7.1,,100.0,,0.0,,32.0,,11.0,,,,89.78,,,,,,,15.431216931216948,1.3625,0.0,0.11036880678895925,0.0,0.11036880678895925,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 04:00,2026,6,3,04:00,,7.0,,7.0,,100.0,,0.0,,34.0,,13.0,,,,89.74,,,,,,,15.35,1.375,0.0,0.11197068403908794,0.0,0.11197068403908794,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 05:00,2026,6,3,05:00,,6.5,,6.5,,100.0,,0.0,,36.0,,12.0,,,,89.71,,,,,,,14.956410256410255,1.4375,0.0,0.12014079375964341,0.0,0.12014079375964341,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 06:00,2026,6,3,06:00,,5.8,,5.8,,100.0,,0.0,,,,0.0,,,,89.69,,,,,,,14.438118811881195,1.525,0.0,0.13202897308417616,0.0,0.13202897308417616,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 07:00,2026,6,3,07:00,,7.9,,6.4,,90.0,,0.0,,33.0,,4.0,,,,89.65,,,,,,,16.113259668508267,1.2625,0.0,0.09793952511572102,0.0,0.09793952511572102,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 08:00,2026,6,3,08:00,,9.7,,6.5,,81.0,,0.0,,6.0,,4.0,,,,89.63,,,,,,,17.892638036809803,1.0375,0.0,0.07248092748157042,0.0,0.07248092748157042,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 09:00,2026,6,3,09:00,,11.1,,5.9,,70.0,,0.0,,,,0.0,,,,89.61,,,,,,,19.57382550335573,0.8625,0.0,0.05507993313903644,0.0,0.05507993313903644,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 10:00,2026,6,3,10:00,,11.5,,6.9,,74.0,,0.0,,9.0,,8.0,,,,89.57,,,,,,,20.113793103448273,0.8125,0.0,0.05049395679753129,0.0,0.05049395679753129,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 11:00,2026,6,3,11:00,,13.1,,7.4,,68.0,,0.0,,11.0,,10.0,,,,89.53,,,,,,,22.608527131782985,0.6125,0.0,0.03386443511057769,0.0,0.03386443511057769,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 12:00,2026,6,3,12:00,,14.8,,8.6,,67.0,,0.0,,17.0,,13.0,,,,89.48,,,,,,,26.040178571428594,0.3999999999999999,0.0,0.01920109720555458,0.0,0.01920109720555458,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 13:00,2026,6,3,13:00,,15.4,,9.3,,67.0,,0.0,,15.0,,16.0,,,,89.42,,,,,,,27.514150943396164,0.32499999999999996,0.0,0.0147651294359678,0.0,0.0147651294359678,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 14:00,2026,6,3,14:00,,16.1,,8.5,,60.0,,0.0,,13.0,,17.0,,,,89.36,,,,,,,29.459595959596026,0.23749999999999982,0.0,0.010077361563517885,0.0,0.010077361563517885,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 15:00,2026,6,3,15:00,,16.8,,8.7,,59.0,,0.0,,13.0,,17.0,,,,89.3,,,,,,,31.701086956521777,0.1499999999999999,0.0,0.005914623692782434,0.0,0.005914623692782434,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 16:00,2026,6,3,16:00,,17.6,,9.7,,60.0,,0.0,,14.0,,17.0,,,,89.24,,,,,,,34.72023809523819,0.04999999999999982,0.0,0.0018001028630207328,0.0,0.0018001028630207328,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 17:00,2026,6,3,17:00,,17.6,,8.9,,56.0,,0.0,,15.0,,18.0,,,,89.17,,,,,,,34.72023809523819,0.04999999999999982,0.0,0.0018001028630207328,0.0,0.0018001028630207328,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 18:00,2026,6,3,18:00,,16.6,,9.2,,61.0,,0.0,,12.0,,20.0,,,,89.12,,,,,,,31.026595744680925,0.17499999999999982,0.0,0.007050402880164557,0.0,0.007050402880164557,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 19:00,2026,6,3,19:00,,15.8,,9.4,,66.0,,0.0,,12.0,,25.0,,,,89.11,,,,,,,28.59313725490199,0.2749999999999999,0.0,0.012022115549459951,0.0,0.012022115549459951,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 20:00,2026,6,3,20:00,,14.5,,9.0,,69.0,,0.0,,12.0,,21.0,,,,89.1,,,,,,,25.36086956521739,0.4375,0.0,0.021563732213269328,0.0,0.021563732213269328,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 21:00,2026,6,3,21:00,,12.6,,10.7,,88.0,,0.0,,13.0,,21.0,,,,89.1,,,,,,,21.764925373134364,0.675,0.0,0.03876650094291096,0.0,0.03876650094291096,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 22:00,2026,6,3,22:00,,11.5,,11.2,,98.0,,0.0,,13.0,,18.0,,,,89.08,,,,,,,20.113793103448273,0.8125,0.0,0.05049395679753129,0.0,0.05049395679753129,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-03 23:00,2026,6,3,23:00,,10.5,,10.5,,100.0,,0.0,,14.0,,18.0,,,,89.05,,,,,,,18.816129032258065,0.9375,0.0,0.06228034459111949,0.0,0.06228034459111949,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 00:00,2026,6,4,00:00,,10.1,,10.1,,100.0,,0.0,,15.0,,18.0,,,,89.01,,,,,,,18.342767295597508,0.9875,0.0,0.06729491685239147,0.0,0.06729491685239147,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 01:00,2026,6,4,01:00,,10.2,,10.2,,100.0,,0.0,,16.0,,15.0,,,,88.96,,,,,,,18.458860759493657,0.9750000000000001,0.0,0.06602520144008234,0.0,0.06602520144008234,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 02:00,2026,6,4,02:00,,10.2,,10.2,,100.0,,0.0,,16.0,,14.0,,,,88.9,,,,,,,18.458860759493657,0.9750000000000001,0.0,0.06602520144008234,0.0,0.06602520144008234,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 03:00,2026,6,4,03:00,,9.9,,9.9,,100.0,,0.0,,14.0,,11.0,,,,88.85,,,,,,,18.11490683229811,1.0125,0.0,0.06986649237099272,0.0,0.06986649237099272,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 04:00,2026,6,4,04:00,,9.8,,9.8,,100.0,,0.0,,12.0,,10.0,,,,88.79,,,,,,,18.003086419753096,1.025,0.0,0.07116835247728437,0.0,0.07116835247728437,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 05:00,2026,6,4,05:00,,9.7,,9.7,,100.0,,0.0,,14.0,,10.0,,,,88.78,,,,,,,17.892638036809803,1.0375,0.0,0.07248092748157042,0.0,0.07248092748157042,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 06:00,2026,6,4,06:00,,9.8,,9.8,,100.0,,0.0,,13.0,,10.0,,,,88.77,,,,,,,18.003086419753096,1.025,0.0,0.07116835247728437,0.0,0.07116835247728437,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 07:00,2026,6,4,07:00,,10.4,,10.4,,100.0,,0.0,,13.0,,6.0,,,,88.76,,,,,,,18.695512820512793,0.95,0.0,0.06351791530944634,0.0,0.06351791530944634,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 08:00,2026,6,4,08:00,,11.4,,10.5,,95.0,,0.0,,,,0.0,,,,88.75,,,,,,,19.976027397260243,0.825,0.0,0.051624378535916414,0.0,0.051624378535916414,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 09:00,2026,6,4,09:00,,13.6,,9.9,,78.0,,0.0,,18.0,,7.0,,,,88.73,,,,,,,23.520161290322623,0.55,0.0,0.029230241728098696,0.0,0.029230241728098696,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 10:00,2026,6,4,10:00,,14.7,,10.3,,75.0,,0.0,,18.0,,5.0,,,,88.74,,,,,,,25.809734513274307,0.4125000000000001,0.0,0.019977927310132034,0.0,0.019977927310132034,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 11:00,2026,6,4,11:00,,16.5,,9.0,,61.0,,0.0,,24.0,,5.0,,,,88.73,,,,,,,30.7,0.1875,0.0,0.007634364820846905,0.0,0.007634364820846905,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 12:00,2026,6,4,12:00,,16.9,,7.0,,52.0,,0.0,,32.0,,21.0,,,,88.73,,,,,,,32.04945054945047,0.13750000000000018,0.0,0.005362806446082653,0.0,0.005362806446082653,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 13:00,2026,6,4,13:00,,17.5,,7.6,,52.0,,0.0,,34.0,,16.0,,,,88.71,,,,,,,34.311764705882354,0.0625,0.0,0.0022769158237613573,0.0,0.0022769158237613573,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 14:00,2026,6,4,14:00,,18.3,,6.2,,45.0,,0.0,,4.0,,19.0,,,,88.67,,,,,,,37.87662337662343,0.0,0.04890000000000012,0.0,0.0016137922166980987,0.0016137922166980987,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 15:00,2026,6,4,15:00,,18.0,,8.6,,54.0,,0.0,,5.0,,12.0,,,,88.69,,,,,,,36.45625,0.0,0.0,0.0,0.0,0.0,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 16:00,2026,6,4,16:00,,15.7,,12.0,,78.0,,0.6,,13.0,,11.0,,,,88.74,,,,,,,28.31553398058249,0.2875000000000001,0.0,0.012691796674095682,0.0,0.012691796674095682,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 17:00,2026,6,4,17:00,,12.4,,11.3,,93.0,,3.1,,1.0,,24.0,,,,88.79,,,,,,,21.444852941176432,0.7,0.0,0.0408023315618036,0.0,0.0408023315618036,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 18:00,2026,6,4,18:00,,15.0,,11.1,,77.0,,7.6,,6.0,,20.0,,,,88.79,,,,,,,26.513636363636362,0.375,0.0,0.017679581690382307,0.0,0.017679581690382307,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 19:00,2026,6,4,19:00,,15.1,,10.1,,72.0,,0.0,,16.0,,4.0,,,,88.77,,,,,,,26.756880733945007,0.36250000000000004,0.0,0.016934896279787386,0.0,0.016934896279787386,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 20:00,2026,6,4,20:00,,15.1,,9.5,,69.0,,0.0,,,,0.0,,,,88.81,,,,,,,26.756880733945007,0.36250000000000004,0.0,0.016934896279787386,0.0,0.016934896279787386,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 21:00,2026,6,4,21:00,,12.9,,9.4,,80.0,,0.0,,,,0.0,,,,88.85,,,,,,,22.263358778625914,0.6375,0.0,0.0357931167495286,0.0,0.0357931167495286,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 22:00,2026,6,4,22:00,,11.6,,8.8,,83.0,,0.0,,21.0,,7.0,,,,88.86,,,,,,,20.253472222222253,0.8,0.0,0.04937424995714033,0.0,0.04937424995714033,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-04 23:00,2026,6,4,23:00,,10.3,,9.3,,94.0,,0.0,,22.0,,6.0,,,,88.83,,,,,,,18.57643312101912,0.9624999999999999,0.0,0.06476620092576713,0.0,0.06476620092576713,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 00:00,2026,6,5,00:00,,10.0,,9.7,,98.0,,0.0,,25.0,,9.0,,,,88.81,,,,,,,18.228125,1.0,0.0,0.06857534716269502,0.0,0.06857534716269502,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 01:00,2026,6,5,01:00,,10.4,,9.9,,97.0,,0.0,,22.0,,8.0,,,,88.77,,,,,,,18.695512820512793,0.95,0.0,0.06351791530944634,0.0,0.06351791530944634,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 02:00,2026,6,5,02:00,,9.1,,8.7,,98.0,,0.0,,17.0,,7.0,,,,88.72,,,,,,,17.257396449704164,1.1125,0.0,0.08058139036516362,0.0,0.08058139036516362,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 03:00,2026,6,5,03:00,,9.8,,8.7,,93.0,,0.0,,22.0,,6.0,,,,88.65,,,,,,,18.003086419753096,1.025,0.0,0.07116835247728437,0.0,0.07116835247728437,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 04:00,2026,6,5,04:00,,9.1,,7.8,,91.0,,0.0,,21.0,,6.0,,,,88.56,,,,,,,17.257396449704164,1.1125,0.0,0.08058139036516362,0.0,0.08058139036516362,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 05:00,2026,6,5,05:00,,8.5,,8.5,,100.0,,0.0,,20.0,,6.0,,,,88.53,,,,,,,16.665714285714284,1.1875,0.0,0.08906758957654724,0.0,0.08906758957654724,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 06:00,2026,6,5,06:00,,10.3,,7.6,,83.0,,0.0,,22.0,,8.0,,,,88.49,,,,,,,18.57643312101912,0.9624999999999999,0.0,0.06476620092576713,0.0,0.06476620092576713,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 07:00,2026,6,5,07:00,,12.5,,7.5,,71.0,,0.0,,16.0,,6.0,,,,88.38,,,,,,,21.6037037037037,0.6875,0.0,0.0397790588033602,0.0,0.0397790588033602,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 08:00,2026,6,5,08:00,,14.4,,6.6,,59.0,,0.0,,19.0,,13.0,,,,88.31,,,,,,,25.142241379310292,0.44999999999999996,0.0,0.022372707011829293,0.0,0.022372707011829293,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 09:00,2026,6,5,09:00,,16.3,,5.9,,50.0,,0.0,,20.0,,16.0,,,,88.26,,,,,,,30.067010309278384,0.2124999999999999,0.0,0.008834433396194054,0.0,0.008834433396194054,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 10:00,2026,6,5,10:00,,18.4,,3.5,,37.0,,0.0,,21.0,,11.0,,,,88.18,,,,,,,38.37499999999988,0.0,0.06519999999999977,0.0,0.0021237785016286637,0.0021237785016286637,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 11:00,2026,6,5,11:00,,19.2,,2.4,,33.0,,0.0,,23.0,,21.0,,,,88.11,,,,,,,42.889705882352864,0.0,0.19559999999999989,0.0,0.005700668609634843,0.005700668609634843,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 12:00,2026,6,5,12:00,,20.4,,1.8,,29.0,,0.0,,24.0,,14.0,,,,88.06,,,,,,,52.080357142856926,0.0,0.39119999999999977,0.0,0.009389336533516235,0.009389336533516235,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 13:00,2026,6,5,13:00,,20.1,,1.3,,29.0,,0.0,,27.0,,17.0,,,,88.02,,,,,,,49.4322033898307,0.0,0.34230000000000027,0.0,0.008655794616835221,0.008655794616835221,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 14:00,2026,6,5,14:00,,18.7,,-0.4,,27.0,,0.0,,25.0,,26.0,,,,88.0,,,,,,,39.952054794520485,0.0,0.11409999999999988,0.0,0.003569903994513974,0.003569903994513974,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 15:00,2026,6,5,15:00,,18.3,,-1.4,,26.0,,0.0,,25.0,,33.0,,,,87.99,,,,,,,37.87662337662343,0.0,0.04890000000000012,0.0,0.0016137922166980987,0.0016137922166980987,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 16:00,2026,6,5,16:00,,19.2,,-0.2,,27.0,,0.0,,24.0,,29.0,,,,87.98,,,,,,,42.889705882352864,0.0,0.19559999999999989,0.0,0.005700668609634843,0.005700668609634843,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 17:00,2026,6,5,17:00,,16.4,,1.6,,37.0,,0.0,,29.0,,32.0,,,,88.03,,,,,,,30.380208333333258,0.20000000000000018,0.0,0.008229041659523428,0.0,0.008229041659523428,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 18:00,2026,6,5,18:00,,12.4,,2.1,,49.0,,0.0,,28.0,,39.0,,,,88.16,,,,,,,21.444852941176432,0.7,0.0,0.0408023315618036,0.0,0.0408023315618036,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 19:00,2026,6,5,19:00,,12.3,,1.0,,46.0,,0.0,,26.0,,34.0,,,,88.19,,,,,,,21.28832116788323,0.7124999999999999,0.0,0.041836319218241,0.0,0.041836319218241,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 20:00,2026,6,5,20:00,,12.4,,0.8,,45.0,,0.0,,25.0,,32.0,,,,88.23,,,,,,,21.444852941176432,0.7,0.0,0.0408023315618036,0.0,0.0408023315618036,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 21:00,2026,6,5,21:00,,11.6,,-0.4,,43.0,,0.0,,26.0,,22.0,,,,88.26,,,,,,,20.253472222222253,0.8,0.0,0.04937424995714033,0.0,0.04937424995714033,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 22:00,2026,6,5,22:00,,10.7,,-1.3,,43.0,,0.0,,26.0,,22.0,,,,88.33,,,,,,,19.062091503267958,0.9125000000000001,0.0,0.05983734784844853,0.0,0.05983734784844853,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-05 23:00,2026,6,5,23:00,,9.7,,-1.4,,46.0,,0.0,,28.0,,17.0,,,,88.37,,,,,,,17.892638036809803,1.0375,0.0,0.07248092748157042,0.0,0.07248092748157042,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-06 00:00,2026,6,6,00:00,,7.4,,0.8,,63.0,,0.0,,32.0,,13.0,,,,88.44,,,,,,,15.6801075268817,1.325,0.0,0.10562746442653878,0.0,0.10562746442653878,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-06 01:00,2026,6,6,01:00,,5.2,,2.5,,83.0,,0.0,,,,0.0,,,,88.44,,,,,,,14.021634615384606,1.6,0.0,0.14263672209840572,0.0,0.14263672209840572,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-06 02:00,2026,6,6,02:00,,6.5,,5.6,,94.0,,0.0,,35.0,,6.0,,,,88.41,,,,,,,14.956410256410255,1.4375,0.0,0.12014079375964341,0.0,0.12014079375964341,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-06 03:00,2026,6,6,03:00,,5.9,,5.3,,96.0,,0.0,,30.0,,7.0,,,,88.41,,,,,,,14.509950248756201,1.5125,0.0,0.13029851705811774,0.0,0.13029851705811774,en_climate_hourly_AB_3031094_06-2026_P1H.csv
-114.0,51.11,CALGARY INT'L CS,3031094,2026-06-06 04:00,2026,6,6,04:00,,5.3,,4.4,,94.0,,0.0,,23.0,,5.0,,,,88.4,,,,,,,14.089371980676335,1.5875,0.0,0.1408419766843819,0.0,0.1408419766843819,en_climate_hourly_AB_3031094_06-2026_P1H.csv
